********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb",
tjroswq,P,04/08/2022 02:00,1,1,,19.8,<0> ,47.99,<0> ,31.3,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.27,<5> [SIC] (CSM),1.28,<3> [GCC],7.4,<0> ,5,<0> ,
tjroswq,P,04/08/2022 02:15,1,1,,19.8,<0> ,48.02,<0> ,31.4,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.26,<5> [SIC] (CSM),1.27,<3> [GCC],7.4,<0> ,5,<0> ,
tjroswq,P,04/08/2022 02:30,1,1,,19.7,<0> ,48.07,<0> ,31.4,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.24,<5> [SIC] (CSM),1.25,<3> [GCC],7.4,<0> ,5,<0> ,
tjroswq,P,04/08/2022 02:45,1,1,,19.7,<0> ,48.12,<0> ,31.4,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.22,<5> [SIC] (CSM),1.23,<3> [GCC],7.4,<0> ,5,<0> ,
tjroswq,P,04/08/2022 03:00,1,1,,19.6,<0> ,48.17,<0> ,31.5,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.20,<5> [SIC] (CSM),1.21,<3> [GCC],7.4,<0> ,5,<0> ,
tjroswq,P,04/08/2022 03:15,1,1,,19.6,<0> ,48.22,<0> ,31.5,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.17,<5> [SIC] (CSM),1.18,<3> [GCC],7.4,<0> ,5,<0> ,
tjroswq,P,04/08/2022 03:30,1,1,,19.6,<0> ,48.26,<0> ,31.5,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.15,<5> [SIC] (CSM),1.16,<3> [GCC],7.4,<0> ,5,<0> ,
tjroswq,P,04/08/2022 03:45,1,1,,19.5,<0> ,48.35,<0> ,31.6,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.12,<5> [SIC] (CSM),1.13,<3> [GCC],7.4,<0> ,5,<0> ,
tjroswq,P,04/08/2022 04:00,1,1,,19.5,<0> ,48.41,<0> ,31.7,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.09,<5> [SIC] (CSM),1.11,<3> [GCC],7.4,<0> ,6,<0> ,
tjroswq,P,04/08/2022 04:15,1,1,,19.5,<0> ,48.46,<0> ,31.7,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.06,<5> [SIC] (CSM),1.07,<3> [GCC],7.4,<0> ,6,<0> ,
tjroswq,P,04/08/2022 04:30,1,1,,19.4,<0> ,48.51,<0> ,31.7,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.04,<5> [SIC] (CSM),1.05,<3> [GCC],7.4,<0> ,6,<0> ,
tjroswq,P,04/08/2022 04:45,1,1,,19.4,<0> ,48.58,<0> ,31.8,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.01,<5> [SIC] (CSM),1.02,<3> [GCC],7.4,<0> ,6,<0> ,
tjroswq,P,04/08/2022 05:00,1,1,,19.3,<0> ,48.62,<0> ,31.8,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.98,<5> [SIC] (CSM),0.99,<3> [GCC],7.4,<0> ,6,<0> ,
tjroswq,P,04/08/2022 05:15,1,1,,19.3,<0> ,48.64,<0> ,31.8,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.96,<5> [SIC] (CSM),0.97,<3> [GCC],7.4,<0> ,6,<0> ,
tjroswq,P,04/08/2022 05:30,1,1,,19.3,<0> ,48.69,<0> ,31.9,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.93,<5> [SIC] (CSM),0.94,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 05:45,1,1,,19.2,<0> ,48.73,<0> ,31.9,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.91,<5> [SIC] (CSM),0.92,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 06:00,1,1,,19.2,<0> ,48.75,<0> ,31.9,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.89,<5> [SIC] (CSM),0.90,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 06:15,1,1,,19.2,<0> ,48.81,<0> ,31.9,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.87,<5> [SIC] (CSM),0.88,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 06:30,1,1,,19.2,<0> ,48.84,<0> ,32.0,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.85,<5> [SIC] (CSM),0.86,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 06:45,1,1,,19.2,<0> ,48.87,<0> ,32.0,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.83,<5> [SIC] (CSM),0.84,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 07:00,1,1,,19.2,<0> ,48.88,<0> ,32.0,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.81,<5> [SIC] (CSM),0.82,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 07:15,1,1,,19.2,<0> ,48.90,<0> ,32.0,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.79,<5> [SIC] (CSM),0.80,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 07:30,1,1,,19.2,<0> ,48.90,<0> ,32.0,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.78,<5> [SIC] (CSM),0.78,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 07:45,1,1,,19.2,<0> ,48.93,<0> ,32.0,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.76,<5> [SIC] (CSM),0.77,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 08:00,1,1,,19.2,<0> ,48.97,<0> ,32.1,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.74,<5> [SIC] (CSM),0.74,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 08:15,1,1,,19.3,<0> ,48.98,<0> ,32.1,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.73,<5> [SIC] (CSM),0.74,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 08:30,1,1,,19.3,<0> ,48.99,<0> ,32.1,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.71,<5> [SIC] (CSM),0.72,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 08:45,1,1,,19.3,<0> ,49.01,<0> ,32.1,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.70,<5> [SIC] (CSM),0.70,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 09:00,1,1,,19.4,<0> ,49.01,<0> ,32.1,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.68,<5> [SIC] (CSM),0.68,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 09:15,1,1,,19.4,<0> ,49.04,<0> ,32.1,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.67,<5> [SIC] (CSM),0.67,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 09:30,1,1,,19.5,<0> ,49.03,<0> ,32.1,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.66,<5> [SIC] (CSM),0.66,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 09:45,1,1,,19.6,<0> ,49.04,<0> ,32.1,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.65,<5> [SIC] (CSM),0.65,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 10:00,1,1,,19.7,<0> ,49.06,<0> ,32.1,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.64,<5> [SIC] (CSM),0.65,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 10:15,1,1,,19.8,<0> ,49.07,<0> ,32.1,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.63,<5> [SIC] (CSM),0.64,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 10:30,1,1,,19.8,<0> ,49.07,<0> ,32.1,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.62,<5> [SIC] (CSM),0.63,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 10:45,1,1,,19.8,<0> ,49.08,<0> ,32.1,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.61,<5> [SIC] (CSM),0.62,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 11:00,1,1,,19.9,<0> ,49.10,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.60,<5> [SIC] (CSM),0.61,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 11:15,1,1,,20.1,<0> ,49.11,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.59,<5> [SIC] (CSM),0.60,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 11:30,1,1,,20.3,<0> ,49.12,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.58,<5> [SIC] (CSM),0.59,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 11:45,1,1,,20.6,<0> ,49.12,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.57,<5> [SIC] (CSM),0.58,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 12:00,1,1,,20.8,<0> ,49.14,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.56,<5> [SIC] (CSM),0.58,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 12:15,1,1,,21.0,<0> ,49.15,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.56,<5> [SIC] (CSM),0.58,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 12:30,1,1,,21.2,<0> ,49.14,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.55,<5> [SIC] (CSM),0.57,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/08/2022 12:45,1,1,,21.4,<0> ,49.16,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.55,<5> [SIC] (CSM),0.57,<3> [GCC],7.2,<0> ,5,<0> ,
tjroswq,P,04/08/2022 13:00,1,1,,21.6,<0> ,49.18,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.56,<5> [SIC] (CSM),0.58,<3> [GCC],7.2,<0> ,5,<0> ,
tjroswq,P,04/08/2022 13:15,1,1,,22.1,<0> ,49.20,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.56,<5> [SIC] (CSM),0.59,<3> [GCC],7.2,<0> ,5,<0> ,
tjroswq,P,04/08/2022 13:30,1,1,,22.5,<0> ,49.23,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.57,<5> [SIC] (CSM),0.60,<3> [GCC],7.2,<0> ,5,<0> ,
tjroswq,P,04/08/2022 13:45,1,1,,22.9,<0> ,49.25,<0> ,32.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.58,<5> [SIC] (CSM),0.61,<3> [GCC],7.2,<0> ,5,<0> ,
tjroswq,P,04/08/2022 14:00,1,1,,23.1,<0> ,49.25,<0> ,32.2,<0> ,0.9,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.59,<5> [SIC] (CSM),0.62,<3> [GCC],7.2,<0> ,5,<0> ,
tjroswq,P,04/08/2022 14:15,1,1,,23.5,<0> ,49.29,<0> ,32.2,<0> ,0.9,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.61,<5> [SIC] (CSM),0.64,<3> [GCC],7.2,<0> ,5,<0> ,
tjroswq,P,04/08/2022 14:30,1,1,,23.9,<0> ,49.31,<0> ,32.3,<0> ,0.9,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.63,<5> [SIC] (CSM),0.66,<3> [GCC],7.2,<0> ,6,<0> ,
tjroswq,P,04/08/2022 14:45,1,1,,24.4,<0> ,49.32,<0> ,32.3,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.65,<5> [SIC] (CSM),0.68,<3> [GCC],7.3,<0> ,9,<0> ,
tjroswq,P,04/08/2022 15:00,1,1,,24.8,<0> ,49.17,<0> ,32.1,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.68,<5> [SIC] (CSM),0.72,<3> [GCC],7.4,<0> ,9,<0> ,
tjroswq,P,04/08/2022 15:15,1,1,,25.1,<0> ,49.01,<0> ,32.0,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.70,<5> [SIC] (CSM),0.74,<3> [GCC],7.4,<0> ,9,<0> ,
tjroswq,P,04/08/2022 15:30,1,1,,25.5,<0> ,48.73,<0> ,31.8,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.73,<5> [SIC] (CSM),0.77,<3> [GCC],7.4,<0> ,9,<0> ,
tjroswq,P,04/08/2022 15:45,1,1,,25.7,<0> ,48.57,<0> ,31.7,<0> ,0.9,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.76,<5> [SIC] (CSM),0.80,<3> [GCC],7.4,<0> ,9,<0> ,
tjroswq,P,04/08/2022 16:00,1,1,,25.8,<0> ,48.32,<0> ,31.5,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.79,<5> [SIC] (CSM),0.83,<3> [GCC],7.4,<0> ,8,<0> ,
tjroswq,P,04/08/2022 16:15,1,1,,25.7,<0> ,48.17,<0> ,31.4,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.82,<5> [SIC] (CSM),0.86,<3> [GCC],7.4,<0> ,8,<0> ,
tjroswq,P,04/08/2022 16:30,1,1,,25.6,<0> ,48.15,<0> ,31.4,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.85,<5> [SIC] (CSM),0.89,<3> [GCC],7.4,<0> ,6,<0> ,
tjroswq,P,04/08/2022 16:45,1,1,,25.5,<0> ,48.14,<0> ,31.4,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.88,<5> [SIC] (CSM),0.92,<3> [GCC],7.4,<0> ,7,<0> ,
tjroswq,P,04/08/2022 17:00,1,1,,25.5,<0> ,48.06,<0> ,31.3,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.91,<5> [SIC] (CSM),0.95,<3> [GCC],7.4,<0> ,7,<0> ,
tjroswq,P,04/08/2022 17:15,1,1,,25.3,<0> ,48.06,<0> ,31.3,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.94,<5> [SIC] (CSM),0.98,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 17:30,1,1,,25.3,<0> ,48.07,<0> ,31.3,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.96,<5> [SIC] (CSM),1.00,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 17:45,1,1,,25.3,<0> ,48.05,<0> ,31.3,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.98,<5> [SIC] (CSM),1.02,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 18:00,1,1,,25.3,<0> ,47.87,<0> ,31.2,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.00,<5> [SIC] (CSM),1.04,<3> [GCC],7.3,<0> ,7,<0> ,
tjroswq,P,04/08/2022 18:15,1,1,,25.3,<0> ,47.82,<0> ,31.1,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.02,<5> [SIC] (CSM),1.06,<3> [GCC],7.3,<0> ,7,<0> ,
tjroswq,P,04/08/2022 18:30,1,1,,25.1,<0> ,47.43,<0> ,30.9,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.04,<5> [SIC] (CSM),1.08,<3> [GCC],7.4,<0> ,8,<0> ,
tjroswq,P,04/08/2022 18:45,1,1,,24.9,<0> ,47.34,<0> ,30.8,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.05,<5> [SIC] (CSM),1.09,<3> [GCC],7.4,<0> ,8,<0> ,
tjroswq,P,04/08/2022 19:00,1,1,,24.7,<0> ,47.31,<0> ,30.8,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.06,<5> [SIC] (CSM),1.10,<3> [GCC],7.4,<0> ,8,<0> ,
tjroswq,P,04/08/2022 19:15,1,1,,23.5,<0> ,47.26,<0> ,30.8,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.08,<5> [SIC] (CSM),1.12,<3> [GCC],7.3,<0> ,7,<0> ,
tjroswq,P,04/08/2022 19:30,1,1,,22.7,<0> ,47.27,<0> ,30.8,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.08,<5> [SIC] (CSM),1.12,<3> [GCC],7.3,<0> ,7,<0> ,
tjroswq,P,04/08/2022 19:45,1,1,,22.2,<0> ,47.28,<0> ,30.8,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.09,<5> [SIC] (CSM),1.12,<3> [GCC],7.3,<0> ,7,<0> ,
tjroswq,P,04/08/2022 20:00,1,1,,21.8,<0> ,47.29,<0> ,30.8,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.09,<5> [SIC] (CSM),1.12,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 20:15,1,1,,21.5,<0> ,47.34,<0> ,30.9,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.11,<5> [SIC] (CSM),1.14,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 20:30,1,1,,21.3,<0> ,47.38,<0> ,30.9,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.11,<5> [SIC] (CSM),1.14,<3> [GCC],7.3,<0> ,6,<0> ,
tjroswq,P,04/08/2022 20:45,1,1,,21.1,<0> ,47.42,<0> ,30.9,<0> ,0.8,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.11,<5> [SIC] (CSM),1.14,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 21:00,1,1,,20.8,<0> ,47.49,<0> ,31.0,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.12,<5> [SIC] (CSM),1.15,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 21:15,1,1,,20.6,<0> ,47.58,<0> ,31.0,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.13,<5> [SIC] (CSM),1.16,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 21:30,1,1,,20.4,<0> ,47.77,<0> ,31.2,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.12,<5> [SIC] (CSM),1.15,<3> [GCC],7.3,<0> ,5,<0> ,
tjroswq,P,04/08/2022 21:45,1,1,,20.3,<0> ,47.87,<0> ,31.3,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.13,<5> [SIC] (CSM),1.16,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/08/2022 22:00,1,1,,20.1,<0> ,48.09,<0> ,31.4,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.13,<5> [SIC] (CSM),1.16,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/08/2022 22:15,1,1,,20.0,<0> ,48.18,<0> ,31.5,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.14,<5> [SIC] (CSM),1.17,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/08/2022 22:30,1,1,,19.8,<0> ,48.34,<0> ,31.6,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.16,<5> [SIC] (CSM),1.19,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/08/2022 22:45,1,1,,19.7,<0> ,48.53,<0> ,31.7,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.15,<5> [SIC] (CSM),1.18,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/08/2022 23:00,1,1,,19.6,<0> ,48.74,<0> ,31.9,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.16,<5> [SIC] (CSM),1.19,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/08/2022 23:15,1,1,,19.5,<0> ,48.77,<0> ,31.9,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.15,<5> [SIC] (CSM),1.18,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/08/2022 23:30,1,1,,19.5,<0> ,48.90,<0> ,32.0,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.16,<5> [SIC] (CSM),1.19,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/08/2022 23:45,1,1,,19.4,<0> ,49.01,<0> ,32.1,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.16,<5> [SIC] (CSM),1.19,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/09/2022 00:00,1,1,,19.4,<0> ,49.05,<0> ,32.1,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.18,<5> [SIC] (CSM),1.21,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 00:15,1,1,,19.3,<0> ,49.10,<0> ,32.2,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.20,<5> [SIC] (CSM),1.23,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 00:30,1,1,,19.2,<0> ,49.17,<0> ,32.2,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.19,<5> [SIC] (CSM),1.23,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 00:45,1,1,,19.1,<0> ,49.23,<0> ,32.2,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.20,<5> [SIC] (CSM),1.24,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 01:00,1,1,,19.0,<0> ,49.26,<0> ,32.3,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.20,<5> [SIC] (CSM),1.24,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 01:15,1,1,,18.9,<0> ,49.30,<0> ,32.3,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.20,<5> [SIC] (CSM),1.24,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 01:30,1,1,,18.8,<0> ,49.40,<0> ,32.4,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.21,<5> [SIC] (CSM),1.25,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 01:45,1,1,,18.8,<0> ,49.40,<0> ,32.4,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.22,<5> [SIC] (CSM),1.26,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 02:00,1,1,,18.7,<0> ,49.44,<0> ,32.4,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.22,<5> [SIC] (CSM),1.26,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 02:15,1,1,,18.6,<0> ,49.48,<0> ,32.4,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.22,<5> [SIC] (CSM),1.26,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 02:30,1,1,,18.6,<0> ,49.53,<0> ,32.5,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.22,<5> [SIC] (CSM),1.26,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 02:45,1,1,,18.5,<0> ,49.56,<0> ,32.5,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.21,<5> [SIC] (CSM),1.25,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 03:00,1,1,,18.5,<0> ,49.61,<0> ,32.5,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.22,<5> [SIC] (CSM),1.26,<3> [GCC],7.3,<0> ,4,<0> ,
tjroswq,P,04/09/2022 03:15,1,1,,18.4,<0> ,49.66,<0> ,32.6,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.20,<5> [SIC] (CSM),1.24,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 03:30,1,1,,18.4,<0> ,49.68,<0> ,32.6,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.20,<5> [SIC] (CSM),1.24,<3> [GCC],7.3,<0> ,3,<0> ,
tjroswq,P,04/09/2022 03:45,1,1,,18.4,<0> ,49.72,<0> ,32.6,<0> ,0.7,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.20,<5> [SIC] (CSM),1.24,<3> [GCC],7.3,<0> ,3,<0> ,
